iter	RMSE
1666	5449.912332
1667	5449.499698
1668	5448.349769
1669	5443.477154
1670	5441.601121
1671	5440.429384
1672	5437.367159
1673	5436.023777
1674	5433.184933
1675	5429.268513
1676	5424.40917
1677	5423.261458
1678	5421.141671
1679	5419.627151
1680	5417.149554
1681	5414.276759
1682	5410.097278
1683	5409.566364
1684	5407.936122
1685	5407.436129
1686	5406.098671
1687	5400.758114
1688	5395.012395
1689	5393.59226
1690	5391.879993
1691	5387.101826
1692	5382.413435
1693	5375.226195
1694	5372.930755
1695	5370.44375
1696	5369.927174
1697	5367.520572
1698	5366.852097
1699	5360.543972
1700	5358.348897
1701	5354.703973
1702	5352.985948
1703	5347.670228
1704	5345.064341
1705	5339.387257
1706	5336.57901
1707	5332.289922
1708	5332.159717
1709	5330.891715
1710	5328.237924
1711	5323.71258
1712	5319.552969
1713	5319.062572
1714	5318.733345
1715	5315.972131
1716	5311.124031
1717	5305.342965
1718	5302.812613
1719	5302.248638
1720	5298.835176
1721	5298.412483
1722	5297.173336
1723	5294.334995
1724	5292.427014
1725	5289.4729
1726	5286.95803
1727	5283.495161
1728	5279.087873
1729	5276.293167
1730	5274.159573
1731	5272.897876
1732	5272.246133
1733	5269.39339
1734	5268.733306
1735	5268.062561
1736	5267.260821
1737	5267.135311
1738	5263.122871
1739	5260.989875
1740	5258.068517
1741	5254.733239
1742	5251.873375
1743	5249.949705
1744	5249.06371
1745	5247.749807
1746	5245.841912
1747	5240.757757
1748	5236.646143
1749	5231.214425
1750	5227.72662
1751	5225.938599
1752	5223.518572
1753	5221.761067
1754	5219.196697
1755	5216.645496
1756	5215.281567
1757	5213.367651
1758	5210.125055
1759	5208.182914
1760	5207.592489
1761	5206.36939
1762	5206.032813
1763	5204.588072
1764	5202.851154
1765	5200.225641
1766	5197.791062
1767	5194.777753
1768	5192.435154
1769	5187.872526
1770	5186.75437
1771	5185.252218
1772	5182.510915
1773	5181.638442
1774	5178.914178
1775	5177.494833
1776	5175.951459
1777	5174.290177
1778	5168.600314
1779	5168.098876
1780	5164.823915
1781	5164.006715
1782	5160.312177
1783	5159.058627
1784	5156.286153
1785	5153.331827
1786	5149.552293
1787	5145.790223
1788	5142.028061
1789	5140.045301
1790	5136.512319
1791	5136.051918
1792	5135.20545
1793	5130.39181
1794	5129.062924
1795	5127.693183
1796	5124.920947
1797	5123.130859
1798	5122.022608
1799	5121.781184
1800	5118.315307
1801	5117.165163
1802	5114.1675
1803	5113.763713
1804	5111.906555
1805	5111.150118
1806	5105.693634
1807	5104.659796
1808	5103.623531
1809	5100.95937
1810	5098.757313
1811	5095.335865
1812	5091.954526
1813	5086.974128
1814	5086.573568
1815	5082.738751
1816	5081.404181
1817	5080.353616
1818	5079.081295
1819	5077.660018
1820	5073.994829
1821	5072.882716
1822	5070.73411
1823	5067.4596
1824	5064.162251
1825	5061.699351
1826	5060.601738
1827	5055.551558
1828	5050.121619
1829	5046.765677
1830	5042.596972
1831	5040.632967
1832	5037.086437
1833	5035.924362
1834	5035.083781
1835	5031.81169
1836	5029.51053
1837	5024.081892
1838	5023.474876
1839	5021.581483
1840	5018.857518
1841	5017.839079
1842	5015.948972
1843	5015.679775
1844	5014.108454
1845	5013.41403
1846	5011.21238
1847	5009.317003
1848	5006.475247
1849	5003.972602
1850	5000.392783
1851	4997.711113
1852	4997.119496
1853	4996.928371
1854	4992.662
1855	4987.765049
1856	4983.349865
1857	4981.504948
1858	4979.593699
1859	4977.986986
1860	4974.969132
1861	4974.119923
1862	4969.265831
1863	4967.60232
1864	4964.936768
1865	4960.517913
1866	4956.145588
1867	4954.269258
1868	4949.754759
1869	4946.249313
1870	4944.602046
1871	4943.588194
1872	4942.669337
1873	4941.813887
1874	4938.237695
1875	4937.73501
1876	4936.587624
1877	4934.242222
1878	4932.526187
1879	4928.668008
1880	4928.040103
1881	4927.324825
1882	4920.334453
1883	4917.056119
1884	4913.713488
1885	4912.711647
1886	4909.693055
1887	4903.887049
1888	4903.090829
1889	4902.798698
1890	4900.582793
1891	4899.774077
1892	4898.606674
1893	4893.823349
1894	4892.378127
1895	4890.401893
1896	4889.161552
1897	4888.390338
1898	4886.951311
1899	4882.533598
1900	4880.749833
1901	4877.120497
1902	4876.065244
1903	4874.653083
1904	4874.528363
1905	4872.713856
1906	4869.376742
1907	4863.783616
1908	4855.774136
1909	4853.534155
1910	4851.265701
1911	4844.562015
1912	4844.116227
1913	4843.222164
1914	4837.374736
1915	4835.236887
1916	4835.06869
1917	4831.903885
1918	4829.832447
1919	4829.05296
1920	4827.335172
1921	4826.557416
1922	4826.047002
1923	4822.926518
1924	4817.584892
1925	4814.100429
1926	4811.903445
1927	4810.369895
1928	4806.506011
1929	4804.734651
1930	4802.566899
1931	4798.947165
1932	4797.461993
1933	4796.286233
1934	4795.17739
1935	4794.700701
1936	4794.575569
1937	4791.372086
1938	4789.258129
1939	4787.712466
1940	4787.316177
1941	4783.618682
1942	4782.628302
1943	4780.401391
1944	4779.654415
1945	4776.194311
1946	4772.917282
1947	4771.077942
1948	4770.887393
1949	4768.571659
1950	4766.940786
1951	4765.021369
1952	4764.089113
1953	4761.884622
1954	4760.423735
1955	4756.460279
1956	4753.872904
1957	4750.259039
1958	4747.024582
1959	4746.570675
1960	4741.974519
1961	4738.054185
1962	4736.082122
1963	4731.193356
1964	4730.075793
1965	4725.268649
1966	4722.448519
1967	4719.133441
1968	4716.978959
1969	4714.596297
1970	4713.344516
1971	4712.151394
1972	4708.609171
1973	4705.81674
1974	4704.051562
1975	4703.744184
1976	4700.91246
1977	4700.397694
1978	4697.636719
1979	4697.42851
1980	4696.920022
1981	4694.886798
1982	4692.588841
1983	4687.477738
1984	4687.069895
1985	4684.631721
1986	4683.755478
1987	4681.858063
1988	4679.871567
1989	4677.836423
1990	4676.784228
1991	4676.140943
1992	4674.4227
1993	4673.453893
1994	4672.518023
1995	4670.56841
1996	4668.988938
1997	4663.766508
1998	4661.494925
1999	4661.334303
2000	4658.514009
2001	4656.065798
2002	4655.808816
2003	4654.714786
2004	4650.120946
2005	4647.220026
2006	4646.757798
2007	4645.754423
2008	4643.018796
2009	4639.751184
2010	4639.159707
2011	4637.684663
2012	4635.743867
2013	4634.999745
2014	4634.122524
2015	4632.732707
2016	4628.505293
2017	4624.932601
2018	4622.334224
2019	4620.214457
2020	4620.072279
2021	4618.053419
2022	4615.061909
2023	4613.41144
2024	4610.920714
2025	4609.527285
2026	4607.648475
2027	4604.560715
2028	4599.242806
2029	4597.528639
2030	4595.898261
2031	4594.601502
2032	4594.296769
2033	4592.051459
2034	4588.178175
2035	4586.562332
2036	4584.85542
2037	4583.45207
2038	4581.923605
2039	4580.242715
2040	4579.66088
2041	4579.443879
2042	4576.539037
2043	4573.208214
2044	4570.75786
2045	4567.90204
2046	4563.530035
2047	4557.990632
2048	4555.376645
2049	4551.310971
2050	4546.796712
2051	4545.782459
2052	4545.08144
2053	4544.594082
2054	4543.426785
2055	4540.761545
2056	4538.739701
2057	4536.470327
2058	4533.414624
2059	4528.42402
2060	4526.740098
2061	4525.727519
2062	4522.848786
2063	4522.149783
2064	4521.483358
2065	4516.198739
2066	4512.632041
2067	4511.644958
2068	4508.208278
2069	4505.094957
2070	4504.243377
2071	4503.453602
2072	4498.434367
2073	4498.159268
2074	4496.387421
2075	4495.289762
2076	4494.095565
2077	4493.070935
2078	4491.552799
2079	4491.330644
2080	4490.990276
2081	4489.161135
2082	4488.963763
2083	4485.962619
2084	4483.727904
2085	4483.33096
2086	4481.090458
2087	4480.050696
2088	4478.542908
2089	4476.53241
2090	4473.714801
2091	4466.692313
2092	4465.7308
2093	4464.157734
2094	4461.665281
2095	4459.631246
2096	4457.878917
2097	4457.695928
2098	4456.893557
2099	4454.762395
2100	4450.076101
2101	4448.156146
2102	4447.069152
2103	4444.971559
2104	4443.563623
2105	4442.178314
2106	4437.754995
2107	4436.238488
2108	4434.404314
2109	4434.006934
2110	4432.010877
2111	4431.765503
2112	4430.843092
2113	4424.539482
2114	4421.499232
2115	4419.063195
2116	4416.806113
2117	4414.227543
2118	4412.132327
2119	4409.495865
2120	4408.710295
2121	4406.998485
2122	4405.085607
2123	4401.777127
2124	4399.715314
2125	4398.36292
2126	4395.513763
2127	4394.641366
2128	4393.577363
2129	4391.958432
2130	4391.512001
2131	4389.973406
2132	4389.222662
2133	4387.979486
2134	4386.300878
2135	4384.165526
2136	4382.306096
2137	4380.193397
2138	4379.306667
2139	4376.791464
2140	4375.019186
2141	4371.409622
2142	4369.686097
2143	4369.347784
2144	4368.627752
2145	4364.87911
2146	4364.399794
2147	4362.811096
2148	4360.909361
2149	4356.023374
2150	4352.779333
2151	4351.716292
2152	4347.942486
2153	4345.486345
2154	4343.022762
2155	4340.140966
2156	4338.069824
2157	4337.084578
2158	4333.876073
2159	4332.990104
2160	4325.159586
2161	4324.845652
2162	4321.29262
2163	4320.025303
2164	4317.778153
2165	4316.399327
2166	4313.022406
2167	4312.4154
2168	4310.493784
2169	4308.608629
2170	4308.145111
2171	4305.088277
2172	4302.829038
2173	4300.063198
2174	4299.774679
2175	4299.260877
2176	4298.371484
2177	4297.273492
2178	4295.895255
2179	4293.832259
2180	4293.609948
2181	4293.214349
2182	4290.484381
2183	4289.47456
2184	4287.196141
2185	4283.71858
2186	4282.089967
2187	4280.469081
2188	4280.030679
2189	4272.734445
2190	4268.963823
2191	4265.780238
2192	4263.655004
2193	4263.4211
2194	4261.818743
2195	4261.523912
2196	4261.0095
2197	4259.651892
2198	4255.386654
2199	4252.214833
2200	4245.319577
2201	4243.494822
2202	4241.884293
2203	4241.450714
2204	4240.173298
2205	4237.536768
2206	4231.866384
2207	4231.276601
2208	4230.904994
2209	4229.233672
2210	4228.090613
2211	4224.75036
2212	4222.977974
2213	4220.739441
2214	4218.902383
2215	4217.476958
2216	4216.159919
2217	4214.226278
2218	4212.302881
2219	4210.65705
2220	4207.907254
2221	4205.974123
2222	4205.629166
2223	4204.574822
2224	4202.778823
2225	4199.30449
2226	4197.085552
2227	4194.77489
2228	4193.548871
2229	4191.041832
2230	4188.684306
2231	4187.163489
2232	4183.206336
2233	4182.988116
2234	4178.407281
2235	4173.714971
2236	4170.680522
2237	4168.736537
2238	4167.788287
2239	4166.916385
2240	4162.483677
2241	4160.881385
2242	4160.296778
2243	4157.039075
2244	4156.643344
2245	4154.682393
2246	4153.303771
2247	4150.628791
2248	4148.94014
2249	4146.848511
2250	4146.313549
2251	4142.772589
2252	4142.174587
2253	4139.501559
2254	4138.165381
2255	4137.825575
2256	4136.571669
2257	4131.742143
2258	4130.756241
2259	4128.374103
2260	4127.854559
2261	4122.524601
2262	4121.670586
2263	4117.201771
2264	4109.476239
2265	4107.360927
2266	4105.425749
2267	4101.007488
2268	4098.388161
2269	4097.941975
2270	4096.873786
2271	4095.035361
2272	4091.67878
2273	4089.17675
2274	4088.971566
2275	4085.590529
2276	4084.219773
2277	4083.153012
2278	4082.821583
2279	4079.800137
2280	4077.779121
2281	4077.008417
2282	4075.826122
2283	4070.83617
2284	4066.099762
2285	4063.619245
2286	4061.302811
2287	4059.827249
2288	4058.93562
2289	4057.959124
2290	4056.052626
2291	4054.4554
2292	4053.750268
2293	4053.232191
2294	4051.929587
2295	4050.499528
2296	4049.039444
2297	4048.015206
2298	4046.593467
2299	4045.147413
2300	4044.246679
2301	4041.574146
2302	4038.651297
2303	4035.248594
2304	4034.804031
2305	4031.528368
2306	4029.636283
2307	4026.349433
2308	4022.858625
2309	4020.520434
2310	4019.611207
2311	4016.945207
2312	4013.695241
2313	4011.660342
2314	4010.54607
2315	4009.706343
2316	4007.696824
2317	4007.496915
2318	4004.764999
2319	4003.439115
2320	4001.227581
2321	3998.889004
2322	3997.470736
2323	3997.121292
2324	3995.396965
2325	3994.107581
2326	3992.867235
2327	3992.298911
2328	3990.128061
2329	3989.122662
2330	3986.178822
2331	3984.368525
2332	3982.907469
2333	3981.763941
2334	3981.092449
2335	3978.793804
2336	3978.48854
2337	3977.647401
2338	3976.629185
2339	3975.422781
2340	3974.776852
2341	3973.606413
2342	3971.08521
2343	3967.780105
2344	3965.26453
2345	3965.045847
2346	3958.100399
2347	3957.129084
2348	3955.620999
2349	3952.54691
2350	3952.182207
2351	3949.548375
2352	3948.404307
2353	3946.715732
2354	3942.970033
2355	3939.7234
2356	3939.345713
2357	3939.130383
2358	3937.553114
2359	3935.429766
2360	3934.292396
2361	3933.641367
2362	3931.177442
2363	3930.982739
2364	3929.575007
2365	3927.095466
2366	3926.501717
2367	3926.040355
2368	3922.293726
2369	3918.29819
2370	3917.192145
2371	3913.700341
2372	3911.559412
2373	3909.000533
2374	3908.402904
2375	3901.795774
2376	3900.04202
2377	3898.816051
2378	3897.57861
2379	3895.748838
2380	3894.854409
2381	3892.47773
2382	3891.693984
2383	3890.025744
2384	3888.269936
2385	3884.975826
2386	3882.54801
2387	3880.691003
2388	3878.78602
2389	3877.389743
2390	3874.706496
2391	3872.362107
2392	3869.916283
2393	3869.020767
2394	3868.104575
2395	3863.202253
2396	3862.781041
2397	3859.415325
2398	3857.354335
2399	3856.123094
2400	3855.895413
2401	3855.485578
2402	3854.082018
2403	3851.056064
2404	3846.599605
2405	3844.704457
2406	3842.559887
2407	3840.875568
2408	3840.185774
2409	3835.961446
2410	3834.84128
2411	3832.211193
2412	3828.078172
2413	3827.543877
2414	3826.187761
2415	3825.88721
2416	3825.385203
2417	3822.495301
2418	3819.769929
2419	3816.309784
2420	3814.525645
2421	3813.311163
2422	3811.053412
2423	3808.204992
2424	3806.869617
2425	3806.401327
2426	3804.259828
2427	3801.716989
2428	3800.561981
2429	3798.285903
2430	3795.549739
2431	3794.313869
2432	3791.159901
2433	3790.576346
2434	3789.985621
2435	3788.421572
2436	3786.900458
2437	3786.43226
2438	3783.427879
2439	3782.068636
2440	3781.616644
2441	3779.959962
2442	3776.905697
2443	3775.437263
2444	3773.323488
2445	3771.576597
2446	3770.714464
2447	3768.546857
2448	3766.068279
2449	3763.896928
2450	3762.609524
2451	3761.852957
2452	3759.404502
2453	3758.556244
2454	3757.231892
2455	3756.432454
2456	3755.774044
2457	3751.456157
2458	3750.808183
2459	3750.082946
2460	3748.604488
2461	3748.28015
2462	3747.053467
2463	3746.584742
2464	3745.850168
2465	3744.757692
2466	3744.657922
2467	3743.738956
2468	3742.568223
2469	3739.960336
2470	3738.837958
2471	3736.457026
2472	3733.537718
2473	3732.719213
2474	3732.154997
2475	3728.72963
2476	3725.131609
2477	3723.306395
2478	3721.371534
2479	3720.157765
2480	3719.699495
2481	3718.89254
2482	3717.573453
2483	3715.907263
2484	3713.293882
2485	3709.844574
2486	3707.252428
2487	3706.562012
2488	3704.382937
2489	3703.71602
2490	3702.255313
2491	3697.911839
2492	3695.783692
2493	3694.005703
2494	3691.838513
2495	3690.443344
2496	3686.253742
2497	3685.15533
2498	3682.349641
2499	3681.490331
2500	3680.547264
2501	3679.379908
2502	3677.976401
2503	3676.754522
2504	3674.527137
2505	3673.178691
2506	3673.022549
2507	3671.59884
2508	3670.533771
2509	3667.266306
2510	3666.437077
2511	3665.628438
2512	3664.265967
2513	3663.346304
2514	3662.262642
2515	3659.132824
2516	3657.980044
2517	3657.336252
2518	3654.763768
2519	3653.163122
2520	3652.180851
2521	3651.386852
2522	3650.440744
2523	3649.289113
2524	3649.139541
2525	3648.422474
2526	3646.973798
2527	3645.93059
2528	3643.398159
2529	3642.37595
2530	3640.416382
2531	3637.018871
2532	3635.524974
2533	3633.548581
2534	3633.019222
2535	3632.419623
2536	3631.409246
2537	3630.196058
2538	3628.717309
2539	3627.369476
2540	3626.13734
2541	3624.717202
2542	3623.566479
2543	3622.90503
2544	3620.647381
2545	3619.425173
2546	3617.164694
2547	3614.384703
2548	3613.43509
2549	3610.834129
2550	3610.024779
2551	3608.318767
2552	3606.004806
2553	3605.468852
2554	3603.584712
2555	3602.003199
2556	3601.36746
2557	3599.592685
2558	3599.457744
2559	3598.018682
2560	3594.534348
2561	3593.065447
2562	3592.311139
2563	3590.999148
2564	3588.246
2565	3587.80026
2566	3585.993475
2567	3585.311767
2568	3583.982863
2569	3582.986574
2570	3582.353225
2571	3578.720147
2572	3578.156926
2573	3576.656532
2574	3575.594632
2575	3574.865346
2576	3573.195539
2577	3571.410149
2578	3568.995627
2579	3568.256897
2580	3567.6006
2581	3565.394328
2582	3564.06349
2583	3563.297916
2584	3563.032652
2585	3560.669452
2586	3557.851026
2587	3555.728935
2588	3555.235962
2589	3554.478149
2590	3553.676241
2591	3552.846573
2592	3552.170865
2593	3551.696343
2594	3550.751643
2595	3548.928011
2596	3546.761118
2597	3546.625483
2598	3545.457378
2599	3544.692908
2600	3543.727774
2601	3543.261115
2602	3540.529449
2603	3540.36185
2604	3540.05461
2605	3538.394561
2606	3535.272991
2607	3534.294033
2608	3530.544681
2609	3528.387502
2610	3525.554654
2611	3523.928294
2612	3520.231263
2613	3518.942197
2614	3518.726398
2615	3518.11699
2616	3518.014129
2617	3516.7797
2618	3516.423589
2619	3514.67396
2620	3513.10283
2621	3509.783741
2622	3506.034901
2623	3505.485317
2624	3503.718109
2625	3501.703052
2626	3500.835941
2627	3500.10898
2628	3499.792327
2629	3497.521908
2630	3494.534779
2631	3492.484248
2632	3490.921466
2633	3487.462704
2634	3486.515207
2635	3485.58092
2636	3485.339409
2637	3483.291851
2638	3481.592139
2639	3479.571831
2640	3477.27473
2641	3476.906243
2642	3474.721891
2643	3473.541928
2644	3473.434629
2645	3471.603153
2646	3469.749366
2647	3468.711914
2648	3468.35393
2649	3467.904471
2650	3465.950128
2651	3463.59733
2652	3462.825327
2653	3461.28552
2654	3460.156787
2655	3459.043863
2656	3458.578503
2657	3457.018608
2658	3456.29217
2659	3455.689656
2660	3455.189493
2661	3452.727449
2662	3451.955049
2663	3450.738559
2664	3448.464405
2665	3445.140826
2666	3443.825036
2667	3440.727724
2668	3438.201001
2669	3437.752233
2670	3433.839277
2671	3431.168502
2672	3430.843757
2673	3429.83702
2674	3428.522861
2675	3427.378872
2676	3422.968773
2677	3421.123089
2678	3419.33229
2679	3418.719312
2680	3414.63541
2681	3412.830635
2682	3410.861212
2683	3406.069897
2684	3405.467797
2685	3404.663484
2686	3401.668816
2687	3399.33205
2688	3399.057361
2689	3396.374785
2690	3395.097351
2691	3392.40459
2692	3391.357434
2693	3390.269412
2694	3388.119782
2695	3384.832844
2696	3383.866166
2697	3381.73617
2698	3380.108128
2699	3379.905948
2700	3378.142635
2701	3377.334807
2702	3376.247083
2703	3375.168708
2704	3374.325323
2705	3373.783681
2706	3372.015812
2707	3371.007559
2708	3370.444357
2709	3369.289278
2710	3368.918268
2711	3367.959312
2712	3367.683786
2713	3367.422927
2714	3365.367466
2715	3363.961342
2716	3362.554111
2717	3362.208413
2718	3361.248029
2719	3358.759813
2720	3358.363423
2721	3356.919018
2722	3356.701603
2723	3352.70344
2724	3351.396006
2725	3350.291386
2726	3348.079328
2727	3345.788469
2728	3344.512298
2729	3343.199786
2730	3341.707946
2731	3340.367613
2732	3338.843873
2733	3338.440464
2734	3338.065296
2735	3335.847718
2736	3334.67558
2737	3333.607348
2738	3333.077599
2739	3332.360351
2740	3330.990231
2741	3328.479438
2742	3328.170525
2743	3326.77044
2744	3325.694363
2745	3324.827286
2746	3323.420503
2747	3321.720063
2748	3318.433499
2749	3316.732635
2750	3315.768264
2751	3314.008342
2752	3312.813881
2753	3310.867727
2754	3309.4625
2755	3308.11374
2756	3306.977002
2757	3306.541588
2758	3306.37994
2759	3304.345729
2760	3303.256606
2761	3300.221456
2762	3295.440006
2763	3294.568929
2764	3294.305632
2765	3292.969475
2766	3291.005473
2767	3289.90009
2768	3289.72713
2769	3289.275054
2770	3288.934549
2771	3286.831034
2772	3284.302822
2773	3283.560084
2774	3282.572659
2775	3279.836292
2776	3277.867835
2777	3277.035948
2778	3276.080993
2779	3274.98173
2780	3274.383643
2781	3272.84931
2782	3270.987454
2783	3270.635312
2784	3269.891204
2785	3268.862123
2786	3266.831884
2787	3266.103633
2788	3264.81002
2789	3264.499952
2790	3264.143531
2791	3262.559263
2792	3258.174348
2793	3256.553819
2794	3255.160851
2795	3255.039127
2796	3254.186683
2797	3252.378261
2798	3251.448927
2799	3249.715567
2800	3249.038614
2801	3247.061287
2802	3246.802884
2803	3245.017867
2804	3244.543973
2805	3243.501115
2806	3242.119594
2807	3241.520985
2808	3237.211945
2809	3236.131359
2810	3235.669159
2811	3235.584899
2812	3234.45744
2813	3234.091702
2814	3233.209176
2815	3232.281007
2816	3231.04059
2817	3228.535067
2818	3226.920172
2819	3225.148911
2820	3223.796601
2821	3222.110336
2822	3220.842347
2823	3220.602229
2824	3220.249836
2825	3220.13294
2826	3219.547917
2827	3217.296599
2828	3216.080836
2829	3214.34957
2830	3209.977825
2831	3208.493746
2832	3207.97818
2833	3206.575977
2834	3206.396583
2835	3205.304087
2836	3204.767394
2837	3204.536673
2838	3204.073504
2839	3203.101618
2840	3201.964124
2841	3200.001979
2842	3199.87171
2843	3199.419516
2844	3197.2477
2845	3196.084898
2846	3194.501803
2847	3192.057611
2848	3190.973514
2849	3190.055165
2850	3186.970724
2851	3184.370475
2852	3182.830514
2853	3181.880206
2854	3181.67081
2855	3177.491835
2856	3174.756728
2857	3174.100926
2858	3173.054259
2859	3172.886448
2860	3172.267898
2861	3171.881376
2862	3170.975225
2863	3170.354703
2864	3169.404363
2865	3167.065704
2866	3165.725117
2867	3164.919376
2868	3163.9207
2869	3163.213844
2870	3161.352201
2871	3160.878634
2872	3160.372528
2873	3159.505829
2874	3156.758526
2875	3155.418298
2876	3154.680861
2877	3152.655404
2878	3152.033044
2879	3150.381919
2880	3149.323024
2881	3148.690569
2882	3146.207894
2883	3145.812488
2884	3144.338006
2885	3144.164497
2886	3141.839283
2887	3140.167761
2888	3139.266724
2889	3138.52939
2890	3137.775254
2891	3134.749243
2892	3132.482438
2893	3131.515574
2894	3130.476981
2895	3130.024376
2896	3127.352577
2897	3126.496335
2898	3123.51287
2899	3120.935755
2900	3120.191817
2901	3119.281467
2902	3119.138461
2903	3118.699396
2904	3116.108341
2905	3115.339875
2906	3115.175146
2907	3114.009415
2908	3113.636361
2909	3111.863832
2910	3109.280497
2911	3107.49
2912	3104.311755
2913	3103.724196
2914	3102.788308
2915	3101.865094
2916	3101.442182
2917	3098.486613
2918	3098.072877
2919	3096.183347
2920	3094.888058
2921	3093.977568
2922	3091.454
2923	3090.9657
2924	3089.676004
2925	3089.507133
2926	3087.658756
2927	3086.543022
2928	3085.532819
2929	3084.808357
2930	3084.606745
2931	3084.302888
2932	3082.554634
2933	3081.629687
2934	3080.119453
2935	3079.781784
2936	3078.237723
2937	3077.301482
2938	3076.888283
2939	3076.144781
2940	3075.736163
2941	3073.392902
2942	3072.791565
2943	3072.587973
2944	3071.32057
2945	3068.964672
2946	3067.414062
2947	3067.133349
2948	3063.790912
2949	3061.97258
2950	3061.062005
2951	3059.784266
2952	3057.341456
2953	3056.277238
2954	3054.21914
2955	3053.208954
2956	3049.512814
2957	3048.933433
2958	3046.860933
2959	3046.2805
2960	3045.238895
2961	3044.311094
2962	3043.146608
2963	3041.481032
2964	3039.018883
2965	3036.601471
2966	3035.075419
2967	3034.455405
2968	3033.799862
2969	3032.34315
2970	3031.70729
2971	3029.990788
2972	3027.782407
2973	3025.767351
2974	3022.127454
2975	3021.686852
2976	3021.158261
2977	3020.449367
2978	3019.326404
2979	3018.713684
2980	3017.56034
2981	3017.016572
2982	3016.428327
2983	3016.186354
2984	3015.415799
2985	3014.461629
2986	3011.250152
2987	3010.903401
2988	3010.169043
2989	3009.54013
2990	3008.932638
2991	3007.867561
2992	3006.034121
2993	3004.870622
2994	3003.023995
2995	3001.348289
2996	3000.495755
2997	2999.767765
2998	2999.026079
2999	2998.047498
3000	2997.208821
3001	2995.231772
3002	2994.920729
3003	2994.282522
3004	2992.737906
3005	2992.223145
3006	2991.640247
3007	2990.508725
3008	2988.935362
3009	2987.89393
3010	2985.82808
3011	2984.658066
3012	2984.521059
3013	2984.055223
3014	2982.337614
3015	2979.748278
3016	2977.496027
3017	2976.522646
3018	2975.938677
3019	2975.665574
3020	2974.584755
3021	2973.613853
3022	2972.460223
3023	2972.162909
3024	2971.445917
3025	2971.074419
3026	2969.526631
3027	2967.695843
3028	2965.166985
3029	2962.65001
3030	2961.319164
3031	2960.326599
3032	2960.042132
3033	2959.541223
3034	2958.60144
3035	2957.055723
3036	2955.040674
3037	2953.673314
3038	2952.944245
3039	2951.806956
3040	2951.088271
3041	2949.974425
3042	2949.065885
3043	2947.661991
3044	2947.221026
3045	2946.529132
3046	2945.800543
3047	2944.525525
3048	2943.775969
3049	2942.101836
3050	2941.004874
3051	2939.764065
3052	2938.975141
3053	2938.232908
3054	2937.52108
3055	2935.724019
3056	2935.182991
3057	2933.888608
3058	2932.8325
3059	2931.930518
3060	2931.419253
3061	2929.430345
3062	2927.897411
3063	2925.246955
3064	2924.004315
3065	2923.560262
3066	2921.761064
3067	2919.814065
3068	2918.80713
3069	2918.436978
3070	2917.636676
3071	2916.798978
3072	2916.319452
3073	2914.477708
3074	2913.559801
3075	2911.81152
3076	2911.505414
3077	2909.438754
3078	2908.105884
3079	2907.426105
3080	2904.714538
3081	2904.623242
3082	2903.7097
3083	2900.66873
3084	2899.051713
3085	2898.066405
3086	2897.767852
3087	2896.489308
3088	2895.430349
3089	2894.921653
3090	2893.402723
3091	2891.698564
3092	2887.632387
3093	2886.502111
3094	2886.377593
3095	2885.815331
3096	2883.916973
3097	2882.760923
3098	2880.721234
3099	2878.763734
3100	2877.892474
3101	2876.109331
3102	2874.219414
3103	2874.06078
3104	2872.880326
3105	2871.756292
3106	2870.649054
3107	2869.031886
3108	2868.9072
3109	2868.329057
3110	2867.579858
3111	2866.768164
3112	2866.227329
3113	2865.67738
3114	2863.475577
3115	2863.196703
3116	2862.131488
3117	2861.018462
3118	2858.93839
3119	2858.354608
3120	2857.623092
3121	2856.497512
3122	2855.405916
3123	2852.516
3124	2851.520724
3125	2850.890813
3126	2849.434296
3127	2848.976201
3128	2848.335956
3129	2847.462221
3130	2846.478328
3131	2844.973154
3132	2843.377418
3133	2842.825972
3134	2841.664774
3135	2840.142702
3136	2838.715224
3137	2838.201895
3138	2837.685492
3139	2834.96629
3140	2834.664031
3141	2834.520763
3142	2832.890343
3143	2831.855479
3144	2831.739088
3145	2829.639368
3146	2829.254464
3147	2825.699759
3148	2823.616919
3149	2823.322001
3150	2821.744497
3151	2820.540391
3152	2820.270945
3153	2819.206145
3154	2817.490012
3155	2816.962463
3156	2814.522225
3157	2814.283836
3158	2813.431921
3159	2812.275619
3160	2811.363608
3161	2810.529927
3162	2809.966139
3163	2809.119328
3164	2809.032786
3165	2808.428793
3166	2808.080917
3167	2807.162632
3168	2806.839177
3169	2805.518022
3170	2804.859509
3171	2803.613706
3172	2801.594688
3173	2801.4297
3174	2800.193573
3175	2797.13555
3176	2796.63482
3177	2795.798802
3178	2794.258209
3179	2793.049308
3180	2792.256259
3181	2791.170262
3182	2789.984563
3183	2788.869263
3184	2788.341878
3185	2787.186443
3186	2786.198988
3187	2784.955849
3188	2781.666267
3189	2781.076142
3190	2780.465386
3191	2779.116138
3192	2777.808566
3193	2776.623091
3194	2774.902945
3195	2772.36733
3196	2769.423036
3197	2769.080014
3198	2767.923634
3199	2766.207121
3200	2764.275172
3201	2764.183028
3202	2763.271974
3203	2762.043814
3204	2761.53537
3205	2761.147868
3206	2760.868198
3207	2757.379718
3208	2756.295835
3209	2754.978972
3210	2753.83206
3211	2752.183088
3212	2750.860848
3213	2750.029113
3214	2748.449739
3215	2746.702526
3216	2745.836852
3217	2744.813637
3218	2743.78659
3219	2741.703199
3220	2741.35855
